year,month,tmax,tmin,af,rain,sun,station,avg_temp
1936,April,9.4,2.1,7.0,40.9,160.6,bradford,5.75
1936,May,14.5,6.4,0.0,37.1,153.3,bradford,10.45
1936,June,18.1,9.6,0.0,121.4,172.3,bradford,13.850000000000001
1936,July,18.4,11.6,0.0,69.8,152.0,bradford,15.0
1936,August,19.4,11.6,0.0,43.1,166.6,bradford,15.5
1936,September,17.1,11.2,0.0,96.0,77.8,bradford,14.15
1936,October,12.5,5.9,0.0,66.8,93.2,bradford,9.2
1936,November,7.9,2.7,8.0,103.4,38.8,bradford,5.300000000000001
1936,December,7.7,2.0,6.0,75.6,31.5,bradford,4.85
1937,January,6.9,1.7,10.0,96.0,15.7,bradford,4.3
1937,February,6.8,1.6,6.0,131.5,61.0,bradford,4.2
1937,March,5.0,-0.6,19.0,84.1,61.6,bradford,2.2
1937,April,11.4,5.0,0.0,63.9,75.5,bradford,8.2
1937,May,15.5,7.6,0.0,62.3,160.7,bradford,11.55
1937,June,17.1,9.8,0.0,42.0,153.1,bradford,13.450000000000001
1937,July,19.6,12.4,0.0,54.0,129.1,bradford,16.0
1937,August,20.3,11.7,0.0,28.8,142.5,bradford,16.0
1937,September,16.4,8.9,0.0,37.1,102.5,bradford,12.649999999999999
1937,October,12.8,7.0,0.0,52.6,54.1,bradford,9.9
1937,November,7.7,2.2,9.0,43.8,48.4,bradford,4.95
1937,December,4.5,0.3,13.0,75.9,16.3,bradford,2.4
1938,January,7.8,3.0,1.0,109.5,41.1,bradford,5.4
1938,February,6.7,2.3,2.0,34.9,55.2,bradford,4.5
1938,March,12.5,5.3,0.0,9.7,117.4,bradford,8.9
1938,April,11.3,3.5,4.0,5.7,145.1,bradford,7.4
1938,May,14.2,6.3,1.0,104.1,146.5,bradford,10.25
1938,June,17.4,10.1,0.0,78.5,189.6,bradford,13.75
1938,July,17.9,10.9,0.0,92.0,127.2,bradford,14.399999999999999
1938,August,19.3,11.8,0.0,119.1,144.8,bradford,15.55
1938,September,16.6,9.7,0.0,41.5,86.4,bradford,13.15
1938,October,12.4,7.1,0.0,165.2,74.8,bradford,9.75
1938,November,10.8,6.0,0.0,108.7,42.1,bradford,8.4
1938,December,6.1,1.2,10.0,93.1,26.3,bradford,3.65
1939,January,5.4,0.9,12.0,178.8,22.7,bradford,3.1500000000000004
1939,February,7.6,2.4,4.0,75.0,52.7,bradford,5.0
1939,March,7.9,2.7,2.0,62.1,97.4,bradford,5.300000000000001
1939,April,11.5,4.1,3.0,28.1,156.4,bradford,7.8
1939,May,15.0,6.8,0.0,27.0,162.1,bradford,10.9
1939,June,18.1,8.8,0.0,63.7,208.1,bradford,13.450000000000001
1939,July,18.4,11.5,0.0,149.6,147.7,bradford,14.95
1939,August,19.3,12.4,0.0,35.5,124.3,bradford,15.850000000000001
1939,September,16.7,10.6,0.0,30.4,80.6,bradford,13.649999999999999
1939,October,10.9,4.8,0.0,50.7,81.2,bradford,7.85
1939,November,10.0,5.0,0.0,120.3,34.5,bradford,7.5
1939,December,5.2,1.4,6.0,48.3,19.0,bradford,3.3
1940,January,0.7,-4.9,27.0,89.7,19.6,bradford,-2.1
1940,February,3.2,-1.6,16.0,59.3,17.0,bradford,0.8
1940,March,8.9,1.9,11.0,53.4,92.1,bradford,5.4
1940,April,10.4,3.6,3.0,73.4,89.8,bradford,7.0
1940,May,16.9,7.2,0.0,14.2,193.7,bradford,12.049999999999999
1940,June,21.8,10.6,0.0,8.0,280.6,bradford,16.2
1940,July,18.4,10.9,0.0,72.9,152.2,bradford,14.649999999999999
1940,August,18.5,10.5,0.0,12.3,150.2,bradford,14.5
1940,September,15.8,8.2,0.0,67.6,136.2,bradford,12.0
1940,October,11.7,6.2,1.0,93.2,52.7,bradford,8.95
1940,November,8.6,4.1,1.0,140.6,32.4,bradford,6.35
1940,December,6.0,1.5,6.0,44.8,24.7,bradford,3.75
1941,January,1.4,-2.3,23.0,120.5,27.2,bradford,-0.44999999999999996
1941,February,4.7,-0.8,13.0,92.5,51.8,bradford,1.9500000000000002
1941,March,7.4,0.9,6.0,88.9,79.4,bradford,4.15
1941,April,8.1,2.6,3.0,72.9,75.0,bradford,5.35
1941,May,12.3,4.8,2.0,48.5,119.9,bradford,8.55
1941,June,19.1,9.3,0.0,9.8,185.2,bradford,14.200000000000001
1941,July,22.2,12.5,0.0,33.0,202.3,bradford,17.35
1941,August,17.9,10.9,0.0,97.3,165.9,bradford,14.399999999999999
1941,September,17.6,11.2,0.0,6.2,46.1,bradford,14.4
1941,October,12.4,7.2,0.0,98.0,78.0,bradford,9.8
1941,November,8.6,3.0,5.0,84.8,28.9,bradford,5.8
1941,December,7.5,2.7,8.0,42.4,24.8,bradford,5.1
1942,January,2.8,-1.4,22.0,97.1,18.2,bradford,0.7
1942,February,2.1,-3.4,27.0,41.9,34.8,bradford,-0.6499999999999999
1942,March,7.0,0.6,11.0,69.4,35.2,bradford,3.8
1942,April,12.2,3.9,0.0,49.2,197.2,bradford,8.049999999999999
1942,May,14.4,6.0,0.0,89.6,180.6,bradford,10.2
1942,June,18.5,8.9,0.0,29.1,186.6,bradford,13.7
1942,July,18.8,10.9,0.0,56.7,175.7,bradford,14.850000000000001
1942,August,19.1,12.7,0.0,89.8,106.6,bradford,15.9
1942,September,16.1,8.3,0.0,43.3,122.5,bradford,12.200000000000001
1942,October,12.8,7.0,0.0,71.4,76.1,bradford,9.9
1942,November,7.6,2.7,4.0,33.6,38.3,bradford,5.15
1942,December,8.7,3.7,4.0,56.2,20.4,bradford,6.199999999999999
1943,January,5.7,0.9,13.0,121.3,28.9,bradford,3.3000000000000003
1943,February,8.5,3.0,1.0,35.4,70.0,bradford,5.75
1943,March,9.9,2.5,6.0,21.7,105.6,bradford,6.2
1943,April,13.8,6.1,0.0,33.3,155.2,bradford,9.95
1943,May,16.1,5.9,1.0,65.2,209.5,bradford,11.0
1943,June,17.7,9.8,0.0,56.9,175.5,bradford,13.75
1943,July,19.9,10.7,0.0,40.8,203.3,bradford,15.299999999999999
1943,August,18.0,11.3,0.0,77.6,116.6,bradford,14.65
1943,September,15.6,9.0,0.0,87.7,111.0,bradford,12.3
1943,October,13.2,6.0,0.0,51.9,62.6,bradford,9.6
1943,November,8.4,3.5,3.0,64.5,59.1,bradford,5.95
1943,December,6.0,1.2,9.0,48.9,16.1,bradford,3.6
1944,January,8.2,2.6,6.0,123.9,22.1,bradford,5.3999999999999995
1944,February,5.8,0.6,10.0,43.3,47.2,bradford,3.1999999999999997
1944,March,8.1,1.3,9.0,8.6,92.3,bradford,4.7
1944,April,12.6,5.4,1.0,69.7,111.0,bradford,9.0
1944,May,14.4,6.1,1.0,45.5,159.4,bradford,10.25
1944,June,16.0,8.7,0.0,59.4,164.0,bradford,12.35
1944,July,18.8,12.2,0.0,78.0,100.0,bradford,15.5
1944,August,19.4,11.9,0.0,75.7,145.3,bradford,15.649999999999999
1944,September,15.2,8.4,0.0,125.2,113.7,bradford,11.8
1944,October,11.0,5.9,0.0,95.0,77.4,bradford,8.45
1944,November,8.4,2.4,6.0,149.9,26.9,bradford,5.4
1944,December,6.5,1.3,9.0,119.9,26.0,bradford,3.9
1945,January,3.7,-2.5,21.0,90.5,39.9,bradford,0.6000000000000001
1945,February,9.6,3.4,4.0,101.8,53.4,bradford,6.5
1945,March,11.5,3.8,3.0,16.6,101.2,bradford,7.65
1945,April,13.3,4.7,3.0,55.8,165.1,bradford,9.0
1945,May,15.4,6.9,1.0,79.5,137.3,bradford,11.15
1945,June,17.7,9.8,0.0,72.7,166.9,bradford,13.75
1945,July,20.0,12.1,0.0,62.5,178.8,bradford,16.05
1945,August,18.9,10.9,0.0,93.7,147.5,bradford,14.899999999999999
1945,September,17.0,10.1,0.0,36.4,92.2,bradford,13.55
1945,October,14.3,8.2,0.0,145.8,77.0,bradford,11.25
1945,November,8.8,5.0,2.0,6.8,23.8,bradford,6.9
1945,December,7.0,1.8,7.0,49.0,21.8,bradford,4.4
1946,January,5.2,-0.7,18.0,93.5,18.2,bradford,2.25
1946,February,7.4,2.7,7.0,108.8,88.2,bradford,5.050000000000001
1946,March,8.1,1.7,8.0,33.6,94.4,bradford,4.8999999999999995
1946,April,13.1,5.2,0.0,38.0,138.2,bradford,9.15
1946,May,13.7,5.5,1.0,50.7,175.5,bradford,9.6
1946,June,16.5,8.8,0.0,36.6,203.8,bradford,12.65
1946,July,19.7,11.6,0.0,79.0,180.1,bradford,15.649999999999999
1946,August,17.2,10.5,0.0,123.1,140.9,bradford,13.85
1946,September,16.1,10.0,0.0,134.7,106.5,bradford,13.05
1946,October,11.3,6.7,1.0,20.6,55.0,bradford,9.0
1946,November,9.8,5.6,0.0,149.5,24.1,bradford,7.7
1946,December,5.4,0.4,14.0,70.9,35.1,bradford,2.9000000000000004
1947,January,3.6,-0.3,18.0,66.7,19.4,bradford,1.6500000000000001
1947,February,-0.9,-3.8,28.0,116.9,26.0,bradford,-2.35
1947,March,4.4,-0.9,16.0,148.7,52.0,bradford,1.7500000000000002
1947,April,11.1,4.6,0.0,88.4,135.9,bradford,7.85
1947,May,17.3,7.6,0.0,108.8,165.2,bradford,12.45
1947,June,18.7,10.9,0.0,68.4,170.9,bradford,14.8
1947,July,19.7,12.9,0.0,43.0,141.2,bradford,16.3
1947,August,22.9,12.4,0.0,6.3,254.8,bradford,17.65
1947,September,18.2,10.1,0.0,41.1,140.2,bradford,14.149999999999999
1947,October,13.8,7.7,0.0,22.9,68.3,bradford,10.75
1947,November,9.1,3.7,9.0,94.1,82.9,bradford,6.4
1947,December,6.8,2.1,8.0,81.1,22.0,bradford,4.45
1948,January,6.4,2.1,3.0,204.4,33.7,bradford,4.25
1948,February,6.0,1.8,8.0,69.6,45.5,bradford,3.9
1948,March,11.4,3.2,2.0,33.2,119.7,bradford,7.300000000000001
1948,April,12.1,4.2,0.0,59.6,157.4,bradford,8.15
1948,May,15.3,5.7,0.0,26.0,242.9,bradford,10.5
1948,June,16.4,9.3,0.0,72.3,180.2,bradford,12.85
1948,July,18.9,11.7,0.0,26.9,172.8,bradford,15.299999999999999
1948,August,17.6,11.1,0.0,95.0,107.4,bradford,14.350000000000001
1948,September,15.9,10.1,0.0,30.8,77.5,bradford,13.0
1948,October,12.9,6.9,0.0,29.2,72.0,bradford,9.9
1948,November,8.8,3.8,7.0,32.7,39.6,bradford,6.300000000000001
1948,December,7.6,2.2,9.0,83.5,22.2,bradford,4.9
1949,January,7.6,2.2,7.0,36.7,47.0,bradford,4.9
1949,February,8.1,1.9,7.0,61.5,94.6,bradford,5.0
1949,March,6.8,1.4,10.0,26.0,91.3,bradford,4.1
1949,April,13.0,5.9,0.0,72.7,147.8,bradford,9.45
1949,May,15.1,6.0,0.0,62.3,232.5,bradford,10.55
1949,June,19.5,9.5,0.0,10.2,254.6,bradford,14.5
1949,July,20.7,11.9,0.0,84.2,190.3,bradford,16.3
1949,August,20.1,12.1,0.0,73.2,201.8,bradford,16.1
1949,September,19.1,11.8,0.0,20.6,120.8,bradford,15.450000000000001
1949,October,13.8,8.0,2.0,78.2,76.3,bradford,10.9
1949,November,8.3,3.5,3.0,120.5,42.4,bradford,5.9
1949,December,7.8,2.9,3.0,144.8,28.0,bradford,5.35
1950,January,5.8,1.9,10.0,51.0,10.6,bradford,3.8499999999999996
1950,February,7.3,1.1,6.0,146.6,59.0,bradford,4.2
1950,March,10.6,3.5,4.0,33.0,103.0,bradford,7.05
1950,April,10.3,3.0,3.0,73.7,156.6,bradford,6.65
1950,May,13.7,6.6,0.0,48.0,137.6,bradford,10.149999999999999
1950,June,20.1,11.2,0.0,13.2,234.6,bradford,15.65
1950,July,19.2,11.7,0.0,78.5,196.6,bradford,15.45
1950,August,18.7,11.5,0.0,128.5,147.5,bradford,15.1
1950,September,15.3,9.2,0.0,114.8,103.7,bradford,12.25
1950,October,12.0,6.6,3.0,41.9,95.0,bradford,9.3
1950,November,7.3,2.4,3.0,95.5,44.1,bradford,4.85
1950,December,2.9,-1.3,18.0,46.0,26.5,bradford,0.7999999999999999
1951,January,5.1,0.7,9.0,84.3,33.3,bradford,2.9
1951,February,5.2,0.5,8.0,85.9,37.3,bradford,2.85
1951,March,5.7,0.0,14.0,91.7,78.1,bradford,2.85
1951,April,9.6,2.5,1.0,42.8,173.8,bradford,6.05
1951,May,12.6,5.3,0.0,116.8,150.3,bradford,8.95
1951,June,17.6,8.8,0.0,24.1,215.5,bradford,13.200000000000001
1951,July,19.1,11.6,0.0,70.2,176.4,bradford,15.350000000000001
1951,August,17.2,10.7,0.0,128.4,137.3,bradford,13.95
1951,September,16.9,10.1,0.0,55.7,112.0,bradford,13.5
1951,October,12.8,5.6,2.0,35.3,86.2,bradford,9.2
1951,November,10.1,5.2,1.0,190.9,43.6,bradford,7.65
1951,December,7.4,1.6,9.0,131.4,27.8,bradford,4.5
1952,January,4.3,-0.8,19.0,101.7,52.5,bradford,1.75
1952,February,5.7,-0.1,13.0,18.8,72.2,bradford,2.8000000000000003
1952,March,8.2,2.9,7.0,52.2,68.6,bradford,5.55
1952,April,13.0,4.7,3.0,43.6,145.8,bradford,8.85
1952,May,16.9,8.5,0.0,42.1,189.2,bradford,12.7
1952,June,17.1,9.6,0.0,44.1,190.7,bradford,13.350000000000001
1952,July,19.0,12.3,0.0,34.5,165.8,bradford,15.65
1952,August,18.6,11.4,0.0,96.4,154.4,bradford,15.0
1952,September,13.4,7.3,0.0,70.6,95.8,bradford,10.35
1952,October,11.0,5.2,1.0,108.2,90.2,bradford,8.1
1952,November,6.0,1.2,6.0,38.4,61.8,bradford,3.6
1952,December,5.2,0.4,12.0,76.3,31.4,bradford,2.8000000000000003
1953,January,5.8,1.7,10.0,11.3,32.2,bradford,3.75
1953,February,6.5,1.5,10.0,61.1,44.5,bradford,4.0
1953,March,9.9,1.1,12.0,33.7,117.2,bradford,5.5
1953,April,10.0,2.7,1.0,61.8,142.2,bradford,6.35
1953,May,16.7,7.9,0.0,40.5,198.6,bradford,12.3
1953,June,17.2,10.0,0.0,74.3,113.5,bradford,13.6
1953,July,18.5,11.8,0.0,74.9,189.1,bradford,15.15
1953,August,19.5,11.9,0.0,73.5,169.5,bradford,15.7
1953,September,16.9,9.9,0.0,72.7,128.1,bradford,13.399999999999999
1953,October,12.7,5.2,1.0,54.7,71.5,bradford,8.95
1953,November,10.3,6.0,0.0,88.9,25.5,bradford,8.15
1953,December,8.4,4.2,1.0,44.5,18.2,bradford,6.300000000000001
1954,January,4.6,-0.1,17.0,71.1,40.3,bradford,2.25
1954,February,3.6,-0.7,13.0,80.5,33.9,bradford,1.4500000000000002
1954,March,7.4,1.9,4.0,56.6,83.2,bradford,4.65
1954,April,10.9,3.6,1.0,11.3,132.7,bradford,7.25
1954,May,14.5,6.9,0.0,76.5,113.9,bradford,10.7
1954,June,15.7,9.6,0.0,42.3,133.6,bradford,12.649999999999999
1954,July,16.5,10.3,0.0,45.5,133.6,bradford,13.4
1954,August,16.6,10.6,0.0,190.4,91.4,bradford,13.600000000000001
1954,September,15.5,8.4,0.0,90.9,158.2,bradford,11.95
1954,October,14.0,8.4,1.0,138.7,67.6,bradford,11.2
1954,November,9.0,3.4,4.0,145.5,51.6,bradford,6.2
1954,December,8.1,3.6,6.0,98.3,27.2,bradford,5.85
1955,January,4.3,-0.4,12.0,46.6,29.4,bradford,1.95
1955,February,2.7,-1.7,18.0,59.6,64.1,bradford,0.5000000000000001
1955,March,5.7,-0.7,20.0,65.8,126.0,bradford,2.5
1955,April,12.5,5.3,0.0,22.8,149.7,bradford,8.9
1955,May,12.1,4.8,1.0,65.2,194.0,bradford,8.45
1955,June,16.4,8.6,0.0,46.7,155.8,bradford,12.5
1955,July,22.4,11.7,0.0,25.8,250.6,bradford,17.049999999999997
1955,August,21.5,12.9,0.0,20.8,168.3,bradford,17.2
1955,September,17.2,10.0,0.0,33.9,147.4,bradford,13.6
1955,October,12.3,5.3,5.0,55.0,113.8,bradford,8.8
1955,November,9.2,4.1,6.0,65.9,36.7,bradford,6.6499999999999995
1955,December,7.5,1.9,10.0,113.5,35.5,bradford,4.7
1956,January,5.1,0.6,11.0,124.2,42.0,bradford,2.8499999999999996
1956,February,2.5,-3.0,22.0,33.6,71.0,bradford,-0.25
1956,March,8.0,1.9,7.0,29.2,93.9,bradford,4.95
1956,April,9.6,1.8,4.0,71.8,128.3,bradford,5.7
1956,May,15.5,6.6,0.0,26.5,248.5,bradford,11.05
1956,June,15.7,9.1,0.0,55.5,156.6,bradford,12.399999999999999
1956,July,17.6,11.6,0.0,115.5,130.2,bradford,14.600000000000001
1956,August,15.6,9.7,0.0,171.7,113.0,bradford,12.649999999999999
1956,September,16.8,10.5,0.0,87.4,94.8,bradford,13.65
1956,October,12.0,6.2,1.0,45.6,102.2,bradford,9.1
1956,November,8.3,3.5,3.0,29.4,48.9,bradford,5.9
1956,December,7.3,3.0,7.0,100.3,11.0,bradford,5.15
1957,January,7.7,2.3,7.0,60.2,32.6,bradford,5.0
1957,February,6.9,1.0,12.0,86.0,69.9,bradford,3.95
1957,March,11.1,5.0,1.0,55.4,68.9,bradford,8.05
1957,April,11.7,4.1,1.0,6.6,142.0,bradford,7.8999999999999995
1957,May,13.9,5.9,0.0,35.6,197.7,bradford,9.9
1957,June,19.5,8.7,0.0,42.0,300.1,bradford,14.1
1957,July,18.7,12.3,0.0,71.8,125.4,bradford,15.5
1957,August,17.4,11.5,0.0,130.9,119.7,bradford,14.45
1957,September,14.5,9.0,0.0,110.9,127.2,bradford,11.75
1957,October,13.5,6.9,0.0,80.6,87.9,bradford,10.2
1957,November,8.2,4.3,2.0,51.6,41.3,bradford,6.25
1957,December,6.4,1.3,10.0,91.4,18.7,bradford,3.85
1958,January,4.9,-0.2,16.0,92.0,36.7,bradford,2.35
1958,February,6.2,0.8,14.0,142.2,67.8,bradford,3.5
1958,March,5.4,0.1,15.0,49.1,88.8,bradford,2.75
1958,April,10.4,3.0,6.0,19.8,137.5,bradford,6.7
1958,May,13.8,6.5,0.0,103.0,141.7,bradford,10.15
1958,June,16.4,9.1,0.0,122.4,98.1,bradford,12.75
1958,July,18.5,11.5,0.0,100.9,159.6,bradford,15.0
1958,August,18.8,12.0,0.0,73.9,122.0,bradford,15.4
1958,September,17.7,11.2,0.0,84.4,95.6,bradford,14.45
1958,October,13.1,7.1,0.0,74.9,103.3,bradford,10.1
1958,November,8.1,2.8,6.0,19.2,36.8,bradford,5.449999999999999
1958,December,6.0,1.5,8.0,111.4,17.2,bradford,3.75
1959,January,3.5,-2.2,22.0,76.1,51.5,bradford,0.6499999999999999
1959,February,6.8,2.1,9.0,4.5,35.3,bradford,4.45
1959,March,9.4,3.5,1.0,38.4,67.6,bradford,6.45
1959,April,12.3,5.1,0.0,92.3,130.7,bradford,8.7
1959,May,16.6,7.2,0.0,30.3,208.9,bradford,11.9
1959,June,18.6,10.2,0.0,52.3,206.5,bradford,14.4
1959,July,20.4,12.2,0.0,49.8,206.0,bradford,16.299999999999997
1959,August,20.8,12.2,0.0,13.2,204.3,bradford,16.5
1959,September,18.6,9.7,0.0,5.9,140.3,bradford,14.15
1959,October,15.5,8.1,0.0,93.4,88.2,bradford,11.8
1959,November,9.0,3.9,5.0,115.6,27.7,bradford,6.45
1959,December,7.4,3.0,0.0,171.7,15.2,bradford,5.2
1960,January,5.6,0.8,11.0,132.6,26.0,bradford,3.1999999999999997
1960,February,5.8,0.2,14.0,68.0,70.0,bradford,3.0
1960,March,7.0,2.7,1.0,49.2,46.8,bradford,4.85
1960,April,12.5,4.8,1.0,38.3,143.9,bradford,8.65
1960,May,16.5,7.8,0.0,34.2,172.3,bradford,12.15
1960,June,20.4,10.7,0.0,30.1,266.0,bradford,15.549999999999999
1960,July,18.0,10.8,0.0,110.8,139.8,bradford,14.4
1960,August,18.1,10.9,0.0,109.5,168.2,bradford,14.5
1960,September,15.7,9.5,0.0,79.6,113.5,bradford,12.6
1960,October,11.7,7.4,0.0,132.2,40.7,bradford,9.55
1960,November,8.7,3.7,1.0,164.1,50.7,bradford,6.199999999999999
1960,December,5.7,1.3,9.0,99.8,33.3,bradford,3.5
1961,January,4.9,0.1,10.0,128.6,22.7,bradford,2.5
1961,February,8.6,3.6,0.0,76.3,49.1,bradford,6.1
1961,March,11.5,4.7,1.0,15.6,119.3,bradford,8.1
1961,April,12.4,5.2,0.0,111.3,86.0,bradford,8.8
1961,May,13.8,6.3,0.0,55.8,160.4,bradford,10.05
1961,June,17.7,9.8,0.0,36.6,186.6,bradford,13.75
1961,July,17.4,10.5,0.0,103.4,136.9,bradford,13.95
1961,August,18.3,10.7,0.0,76.9,184.6,bradford,14.5
1961,September,18.2,10.5,0.0,73.9,105.5,bradford,14.35
1961,October,13.4,7.0,0.0,82.0,95.7,bradford,10.2
1961,November,8.3,3.4,5.0,56.9,47.6,bradford,5.8500000000000005
1961,December,3.5,-1.6,22.0,107.0,23.7,bradford,0.95
1962,January,6.7,0.9,7.0,100.4,48.9,bradford,3.8000000000000003
1962,February,6.5,1.4,8.0,66.7,66.1,bradford,3.95
1962,March,5.4,-1.4,19.0,41.4,108.6,bradford,2.0
1962,April,10.4,3.6,0.0,70.6,162.8,bradford,7.0
1962,May,13.4,5.9,0.0,61.6,165.4,bradford,9.65
1962,June,17.3,8.8,0.0,12.5,188.4,bradford,13.05
1962,July,17.2,10.5,0.0,72.7,105.7,bradford,13.85
1962,August,16.6,10.6,0.0,96.7,142.3,bradford,13.600000000000001
1962,September,15.1,8.9,0.0,96.1,92.7,bradford,12.0
1962,October,12.9,7.1,2.0,24.2,78.8,bradford,10.0
1962,November,7.5,2.7,6.0,34.5,40.9,bradford,5.1
1962,December,4.1,-1.9,16.0,63.4,31.8,bradford,1.0999999999999999
1963,January,0.8,-3.7,27.0,35.8,31.0,bradford,-1.4500000000000002
1963,February,1.0,-3.6,27.0,21.2,44.7,bradford,-1.3
1963,March,8.3,2.2,6.0,83.4,84.5,bradford,5.25
1963,April,10.4,4.4,0.0,57.0,96.2,bradford,7.4
1963,May,13.8,6.0,0.0,32.4,167.0,bradford,9.9
1963,June,17.9,10.2,0.0,99.6,187.5,bradford,14.049999999999999
1963,July,18.6,10.3,0.0,94.3,152.3,bradford,14.450000000000001
1963,August,16.6,10.2,0.0,59.4,113.0,bradford,13.4
1963,September,16.1,8.8,0.0,69.6,147.4,bradford,12.450000000000001
1963,October,13.3,7.4,0.0,58.3,87.9,bradford,10.350000000000001
1963,November,9.4,5.0,3.0,160.9,28.4,bradford,7.2
1963,December,5.1,0.6,12.0,30.7,26.5,bradford,2.8499999999999996
1964,January,5.5,0.9,11.0,33.6,32.8,bradford,3.2
1964,February,6.0,1.5,10.0,29.4,46.2,bradford,3.75
1964,March,5.0,1.1,9.0,113.8,41.9,bradford,3.05
1964,April,11.6,5.2,1.0,54.6,118.8,bradford,8.4
1964,May,17.0,8.2,0.0,58.5,206.4,bradford,12.6
1964,June,16.2,9.6,0.0,64.8,124.8,bradford,12.899999999999999
1964,July,18.4,11.6,0.0,51.6,162.9,bradford,15.0
1964,August,18.6,10.7,0.0,60.0,170.9,bradford,14.65
1964,September,17.4,9.5,0.0,33.8,141.4,bradford,13.45
1964,October,11.6,5.2,0.0,47.4,100.0,bradford,8.4
1964,November,9.3,4.7,1.0,40.7,47.4,bradford,7.0
1964,December,5.4,-0.2,15.0,109.2,29.7,bradford,2.6
1965,January,5.2,0.6,15.0,110.0,45.6,bradford,2.9
1965,February,5.3,1.1,8.0,16.2,29.3,bradford,3.2
1965,March,7.9,0.5,13.0,75.2,111.8,bradford,4.2
1965,April,11.1,3.9,1.0,56.2,150.4,bradford,7.5
1965,May,14.7,7.0,0.0,46.9,141.4,bradford,10.85
1965,June,18.2,10.0,0.0,58.7,171.3,bradford,14.1
1965,July,16.3,10.1,0.0,71.9,101.9,bradford,13.2
1965,October,13.2,7.7,0.0,52.3,69.0,bradford,10.45
1965,November,5.6,1.3,12.0,119.3,57.7,bradford,3.4499999999999997
1965,December,6.0,1.3,9.0,182.3,42.3,bradford,3.65
1966,January,4.0,0.4,16.0,47.2,17.9,bradford,2.2
1966,February,6.1,2.0,11.0,165.8,30.9,bradford,4.05
1966,March,9.1,3.2,4.0,34.5,104.8,bradford,6.15
1966,April,7.9,2.9,6.0,121.1,80.8,bradford,5.4
1966,May,14.9,6.6,0.0,106.2,204.4,bradford,10.75
1966,June,18.6,11.0,0.0,94.0,132.8,bradford,14.8
1966,July,17.7,10.8,0.0,54.6,160.9,bradford,14.25
1966,August,17.5,10.3,0.0,161.2,137.7,bradford,13.9
1966,September,16.6,10.0,0.0,47.8,101.0,bradford,13.3
1966,October,12.2,6.5,1.0,88.7,71.0,bradford,9.35
1966,November,7.6,2.8,4.0,86.1,43.3,bradford,5.199999999999999
1966,December,6.9,1.9,6.0,104.8,37.6,bradford,4.4
1967,January,6.1,1.4,10.0,53.4,54.5,bradford,3.75
1967,February,7.3,2.7,5.0,101.2,64.1,bradford,5.0
1967,March,9.0,3.7,1.0,52.0,146.4,bradford,6.35
1967,April,10.3,4.1,2.0,34.4,94.6,bradford,7.2
1967,May,12.5,5.6,2.0,123.5,115.2,bradford,9.05
1967,June,18.3,9.2,0.0,68.9,223.6,bradford,13.75
1967,July,19.7,12.0,0.0,55.5,182.4,bradford,15.85
1967,August,18.5,11.4,0.0,107.5,107.1,bradford,14.95
1967,September,16.0,9.4,0.0,98.2,102.5,bradford,12.7
1967,October,12.8,7.3,0.0,161.4,108.6,bradford,10.05
1967,November,7.6,1.9,11.0,75.5,43.6,bradford,4.75
1967,December,6.3,1.3,12.0,44.2,44.0,bradford,3.8
1968,January,6.2,1.5,10.0,60.9,29.9,bradford,3.85
1968,February,3.8,-1.0,17.0,48.5,59.4,bradford,1.4
1968,March,9.2,2.7,6.0,140.3,100.6,bradford,5.949999999999999
1968,April,12.0,3.5,10.0,55.2,159.6,bradford,7.75
1968,May,12.8,5.2,0.0,88.7,119.0,bradford,9.0
1968,June,18.5,10.0,0.0,77.4,191.8,bradford,14.25
1968,July,17.4,10.8,0.0,90.8,92.7,bradford,14.1
1968,August,18.3,11.3,0.0,49.6,128.4,bradford,14.8
1968,September,16.2,10.1,0.0,209.6,77.7,bradford,13.149999999999999
1968,October,14.4,9.3,0.0,80.8,61.3,bradford,11.850000000000001
1968,November,7.7,3.9,3.0,83.8,26.0,bradford,5.8
1968,December,4.6,0.6,15.0,62.6,24.7,bradford,2.5999999999999996
1969,January,6.9,2.2,8.0,69.9,26.9,bradford,4.550000000000001
1969,February,1.9,-2.6,20.0,76.8,55.6,bradford,-0.3500000000000001
1969,March,4.0,-0.3,19.0,113.8,58.9,bradford,1.85
1969,April,10.6,2.6,6.0,93.8,161.0,bradford,6.6
1969,May,13.7,6.9,0.0,100.8,108.6,bradford,10.3
1969,June,17.9,8.6,0.0,82.9,234.4,bradford,13.25
1969,July,20.3,11.8,0.0,40.9,194.5,bradford,16.05
1969,August,19.4,12.2,0.0,56.5,133.7,bradford,15.799999999999999
1969,September,16.9,10.1,0.0,54.2,96.7,bradford,13.5
1969,October,15.3,9.4,0.0,12.8,74.2,bradford,12.350000000000001
1969,November,6.9,1.4,12.0,158.0,60.9,bradford,4.15
1969,December,5.2,0.8,14.0,69.9,23.4,bradford,3.0
1970,January,5.1,0.1,11.0,115.7,20.9,bradford,2.5999999999999996
1970,February,5.0,-0.6,14.0,99.9,84.5,bradford,2.2
1970,March,6.4,0.2,13.0,55.9,114.1,bradford,3.3000000000000003
1970,April,9.3,2.9,5.0,100.2,128.2,bradford,6.1000000000000005
1970,May,16.4,8.0,0.0,12.6,189.1,bradford,12.2
1970,June,20.7,10.5,0.0,32.0,235.5,bradford,15.6
1970,July,18.0,11.3,0.0,71.9,146.1,bradford,14.65
